tahun,nama_provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,jenis_pekerajaan,jumlah
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Akuntan,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Konsultan,9
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Dokter,198
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Bidan,14
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perawat,52
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Apoteker,5
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Psikiater/Psikolog,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Penyiar Televisi,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Pelaut,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Peneliti,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Sopir,91
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Paranormal,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Pedagang,33
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Wiraswasta,4500
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Lainnya,75
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Belum/Tidak Bekerja,6275
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Mengurus Rumah Tangga,7969
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pelajar/Mahasiswa,11258
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pensiunan,704
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pegawai Negeri Sipil,854
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Tentara Nasional Indonesia,38
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Kepolisian RI,36
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perdagangan,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Petani/Pekebun,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Nelayan/Perikanan,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Industri,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Konstruksi,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Karyawan Swasta,11416
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Karyawan BUMN,151
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Karyawan BUMD,8
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Karyawan Honorer,36
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Buruh Harian Lepas,55
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Buruh Tani/Perkebunan,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pembantu Rumah Tangga,14
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Tukang Jahit,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Seniman,25
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pendeta,13
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Wartawan,39
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Anggota DPR-RI,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Dosen,92
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Guru,406
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pilot,21
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pengacara,38
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Notaris,16
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Arsitek,17
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Akuntan,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Konsultan,16
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Dokter,211
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Bidan,20
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perawat,35
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Apoteker,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Psikiater/Psikolog,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pelaut,5
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Peneliti,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Sopir,85
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Pedagang,155
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Biarawati,7
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Wiraswasta,3922
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Lainnya,47
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Belum/Tidak Bekerja,8988
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Mengurus Rumah Tangga,9379
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pelajar/Mahasiswa,14134
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pensiunan,808
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pegawai Negeri Sipil,1213
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Tentara Nasional Indonesia,209
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Kepolisian RI,77
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perdagangan,10
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Petani/Pekebun,10
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Industri,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Konstruksi,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Transportasi,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Karyawan Swasta,14492
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Karyawan BUMN,217
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Karyawan BUMD,5
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Karyawan Honorer,57
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Buruh Harian Lepas,528
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Buruh Tani/Perkebunan,5
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pembantu Rumah Tangga,12
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Tukang Jahit,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Penata Busana,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Mekanik,14
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Seniman,33
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perancang Busana,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Penterjemah,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Imam Mesjid,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pendeta,14
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pastor,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Wartawan,41
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Anggota DPR-RI,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Dosen,100
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Guru,471
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pilot,9
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pengacara,28
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Notaris,8
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Arsitek,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Konsultan,12
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Dokter,145
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Bidan,20
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perawat,51
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Apoteker,7
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pelaut,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Peneliti,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Sopir,179
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Pedagang,265
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Biarawati,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Wiraswasta,3184
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Lainnya,56
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Belum/Tidak Bekerja,4531
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Mengurus Rumah Tangga,4578
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pelajar/Mahasiswa,6240
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pensiunan,269
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pegawai Negeri Sipil,351
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Tentara Nasional Indonesia,17
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Kepolisian RI,34
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perdagangan,16
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Petani/Pekebun,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Konstruksi,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Transportasi,17
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Karyawan Swasta,7812
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Karyawan BUMN,67
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Karyawan BUMD,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Karyawan Honorer,22
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Buruh Harian Lepas,257
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Buruh Tani/Perkebunan,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Buruh Peternakan,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pembantu Rumah Tangga,5
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Penata Rambut,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Mekanik,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Seniman,18
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pendeta,5
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Wartawan,25
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Dosen,29
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Guru,231
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pilot,7
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pengacara,11
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Notaris,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Arsitek,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Dokter,72
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Bidan,9
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perawat,8
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Apoteker,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pelaut,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Peneliti,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Sopir,62
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Pedagang,100
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Biarawati,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Wiraswasta,1568
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Lainnya,77
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Belum/Tidak Bekerja,4430
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Mengurus Rumah Tangga,6058
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pelajar/Mahasiswa,8497
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pensiunan,336
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pegawai Negeri Sipil,360
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Tentara Nasional Indonesia,17
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Kepolisian RI,16
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perdagangan,4
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Petani/Pekebun,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Industri,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Konstruksi,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Transportasi,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Karyawan Swasta,9534
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Karyawan BUMN,173
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Karyawan Honorer,17
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Buruh Harian Lepas,287
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Buruh Tani/Perkebunan,8
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pembantu Rumah Tangga,12
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Tukang Jahit,3
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Penata Rias,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Penata Rambut,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Mekanik,7
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Seniman,28
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Penterjemah,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pendeta,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Wartawan,18
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Anggota DPR-RI,8
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Anggota Kabinet/Kementerian,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Dosen,59
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Guru,222
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pilot,8
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pengacara,25
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Notaris,7
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Arsitek,9
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Akuntan,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Konsultan,15
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Dokter,102
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Bidan,6
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perawat,21
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Apoteker,2
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Penyiar Televisi,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pelaut,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Peneliti,1
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Sopir,95
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Pedagang,98
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Wiraswasta,1509
2018,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Lainnya,61
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Belum/Tidak Bekerja,337
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Mengurus Rumah Tangga,512
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pelajar/Mahasiswa,811
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pensiunan,106
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pegawai Negeri Sipil,75
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Tentara Nasional Indonesia,4
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Kepolisian RI,61
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perdagangan,3
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Konstruksi,2
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Karyawan Swasta,787
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Karyawan BUMN,38
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Buruh Harian Lepas,3
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pembantu Rumah Tangga,5
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Seniman,5
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pendeta,6
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Wartawan,6
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Juru Masak,2
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Anggota DPR-RI,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Walikota,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Dosen,20
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Guru,11
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pilot,3
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pengacara,10
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Notaris,3
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Arsitek,6
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Akuntan,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Konsultan,4
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Dokter,50
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Psikiater/Psikolog,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Penyiar Televisi,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Penyiar Radio,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Peneliti,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Pedagang,10
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Wiraswasta,302
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Lainnya,14
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Belum/Tidak Bekerja,1391
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Mengurus Rumah Tangga,2028
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Pelajar/Mahasiswa,2758
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Pensiunan,227
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Pegawai Negeri Sipil,178
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Tentara Nasional Indonesia,10
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Kepolisian RI,10
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perdagangan,4
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Petani/Pekebun,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Industri,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Konstruksi,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Transportasi,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Karyawan Swasta,3038
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Karyawan BUMN,62
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Karyawan BUMD,2
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Karyawan Honorer,10
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Buruh Harian Lepas,78
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Pembantu Rumah Tangga,7
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Tukang Jahit,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Seniman,7
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perancang Busana,2
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Penterjemah,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Pendeta,4
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Wartawan,11
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Ustadz/Mubaligh,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Anggota DPR-RI,3
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Anggota Kabinet/Kementerian,1
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Dosen,32
2018,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Guru,51
