tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Arsitek,1
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Konsultan,1
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Dokter,20
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Bidan,5
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Perawat,19
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Apoteker,3
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Psikiater/Psikolog,1
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Pelaut,4
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Sopir,155
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Pedagang,563
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Wiraswasta,1906
2019,DKI Jakarta,JAKARTA SELATAN,TEBET,MANGGARAI,Lainnya,292
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Belum/Tidak Bekerja,484
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Mengurus Rumah Tangga,604
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pelajar/Mahasiswa,875
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pensiunan,57
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pegawai Negeri Sipil,42
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Tentara Nasional Indonesia,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Kepolisian RI,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perdagangan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Industri,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Transportasi,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Karyawan Swasta,1056
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Karyawan BUMN,17
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Karyawan Honorer,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Buruh Harian Lepas,46
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pembantu Rumah Tangga,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Mekanik,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Seniman,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pendeta,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pastor,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Wartawan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Dosen,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Guru,20
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pengacara,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Notaris,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Dokter,19
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Bidan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perawat,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Psikiater/Psikolog,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Sopir,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Pedagang,8
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Wiraswasta,389
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Lainnya,21
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Belum/Tidak Bekerja,399
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Mengurus Rumah Tangga,629
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Pelajar/Mahasiswa,764
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Pensiunan,19
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Pegawai Negeri Sipil,21
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Kepolisian RI,7
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perdagangan,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Karyawan Swasta,910
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Karyawan BUMN,27
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Karyawan Honorer,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Buruh Harian Lepas,51
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Seniman,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Pendeta,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Wartawan,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Dosen,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Guru,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Pengacara,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Arsitek,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Konsultan,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Dokter,19
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perawat,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Peneliti,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Sopir,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Pedagang,43
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Wiraswasta,348
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Lainnya,12
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Belum/Tidak Bekerja,2589
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Mengurus Rumah Tangga,3715
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pelajar/Mahasiswa,4810
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pensiunan,98
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pegawai Negeri Sipil,92
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Tentara Nasional Indonesia,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Kepolisian RI,8
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perdagangan,8
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Petani/Pekebun,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Industri,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Transportasi,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Karyawan Swasta,5949
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Karyawan BUMN,19
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Karyawan Honorer,9
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Buruh Harian Lepas,44
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Buruh Tani/Perkebunan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pembantu Rumah Tangga,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Tukang Jahit,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Mekanik,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Seniman,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pendeta,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Wartawan,9
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Dosen,14
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Guru,113
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pengacara,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Notaris,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Arsitek,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Konsultan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Dokter,25
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Bidan,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perawat,10
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Sopir,25
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Pedagang,229
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Wiraswasta,1714
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Lainnya,96
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Belum/Tidak Bekerja,1632
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Mengurus Rumah Tangga,2048
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pelajar/Mahasiswa,2863
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pensiunan,151
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pegawai Negeri Sipil,116
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Tentara Nasional Indonesia,7
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Kepolisian RI,14
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Perdagangan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Petani/Pekebun,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Industri,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Konstruksi,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Transportasi,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Karyawan Swasta,3391
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Karyawan BUMN,28
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Karyawan Honorer,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Buruh Harian Lepas,148
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Buruh Tani/Perkebunan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pembantu Rumah Tangga,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Tukang Jahit,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Seniman,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pendeta,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Wartawan,12
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Dosen,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Guru,67
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pengacara,13
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Notaris,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Arsitek,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Akuntan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Konsultan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Dokter,25
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Bidan,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Perawat,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Apoteker,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pelaut,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Sopir,13
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Pedagang,168
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Wiraswasta,1037
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,KARET,Lainnya,48
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Belum/Tidak Bekerja,4618
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Mengurus Rumah Tangga,6524
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pelajar/Mahasiswa,8578
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pensiunan,411
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pegawai Negeri Sipil,420
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Tentara Nasional Indonesia,33
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Kepolisian RI,16
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perdagangan,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Petani/Pekebun,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Industri,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Konstruksi,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Transportasi,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Karyawan Swasta,9329
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Karyawan BUMN,122
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Karyawan BUMD,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Karyawan Honorer,40
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Buruh Harian Lepas,829
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Buruh Tani/Perkebunan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pembantu Rumah Tangga,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Tukang Jahit,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Mekanik,12
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Seniman,22
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perancang Busana,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Penterjemah,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pendeta,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Wartawan,30
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Ustadz/Mubaligh,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Dosen,27
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Guru,198
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pilot,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pengacara,22
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Notaris,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Arsitek,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Konsultan,8
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Dokter,87
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Bidan,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perawat,13
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pelaut,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Peneliti,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Sopir,84
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Pedagang,355
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Biarawati,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Wiraswasta,2261
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Lainnya,153
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Belum/Tidak Bekerja,4614
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Mengurus Rumah Tangga,6614
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pelajar/Mahasiswa,8273
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pensiunan,300
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pegawai Negeri Sipil,268
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Tentara Nasional Indonesia,174
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Kepolisian RI,16
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perdagangan,21
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Petani/Pekebun,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Industri,16
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Konstruksi,8
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Transportasi,7
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Karyawan Swasta,8767
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Karyawan BUMN,64
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Karyawan BUMD,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Karyawan Honorer,28
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Buruh Harian Lepas,437
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Buruh Tani/Perkebunan,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pembantu Rumah Tangga,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Tukang Batu,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Tukang Jahit,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Mekanik,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Seniman,21
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pendeta,15
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Wartawan,20
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Ustadz/Mubaligh,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Anggota DPRD Provinsi,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Dosen,17
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Guru,133
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pilot,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pengacara,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Notaris,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Arsitek,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Akuntan,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Konsultan,5
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Dokter,42
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Bidan,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perawat,21
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Apoteker,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Psikiater/Psikolog,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pelaut,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Sopir,95
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Pedagang,557
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Wiraswasta,2245
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Lainnya,234
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Belum/Tidak Bekerja,467
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Mengurus Rumah Tangga,824
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pelajar/Mahasiswa,1103
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pensiunan,98
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pegawai Negeri Sipil,58
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Tentara Nasional Indonesia,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Kepolisian RI,4
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Petani/Pekebun,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Industri,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Konstruksi,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Karyawan Swasta,1519
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Karyawan BUMN,11
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Karyawan BUMD,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Karyawan Honorer,9
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Buruh Harian Lepas,40
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pembantu Rumah Tangga,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Penata Rias,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Penata Busana,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Seniman,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pendeta,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Wartawan,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Dosen,6
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Guru,28
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pengacara,3
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Notaris,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Arsitek,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Akuntan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Konsultan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Dokter,45
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Bidan,2
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perawat,1
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Sopir,16
2019,DKI Jakarta,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Pedagang,43
